Product_ID,Product_Name,Category,Product_URL,Product_Color,Product_Type
89498402,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/453/1145343_PE882382_S4.webp,white,
89498355,metod/maximera-base cab with 2 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/453/1145342_PE882388_S4.webp,white, chest of drawers
89497836,metod/maximera-base cab 4 frnts/4 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/451/1145177_PE882451_S4.webp,white, chest of drawers
89497643,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/451/1145158_PE882429_S4.webp,white,cabinet
89497501,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/452/1145268_PE882416_S4.webp,white, chest of drawers
89492527,metod/maximera-base cab f hob/drawer/2 wire bskts,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/301/1130101_PE877644_S4.webp,white,chest of drawers
89492508,metod/maximera-bc w pull-out work surface/3drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/302/1130284_PE877628_S4.webp,white,
89492344,metod/maximera-hi cab f ov w dr/2 frnt/1 m/1 h drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/301/1130151_PE877484_S4.webp,white,chest of drawers
89491995,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/302/1130252_PE877612_S4.webp,white,chest of drawers
89491938,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/302/1130207_PE877542_S4.webp,white,chest of drawers
89491801,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/301/1130185_PE877531_S4.webp,white,cabinet
89491735,metod/maximera-base cab for hob+oven w drawer,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/302/1130279_PE877624_S4.webp,white,chest of drawers
89491537,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/301/1130110_PE877465_S4.webp,white, chest of drawers
89474774,metod/maximera-high cab f oven/micro w dr/2 drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/735/1073545_PE855818_S4.webp,white,chest of drawers
89474769,metod/maximera-hi cab f ov w dr/2 frnts/2 hi drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/736/1073619_PE855864_S4.webp,white,chest of drawers
89474632,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/735/1073555_PE855823_S4.webp,white,cabinet
89474627,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/734/1073430_PE855761_S4.webp,white,cabinet
89474613,metod/maximera-base cab 4 frnts/4 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/734/1073429_PE855760_S4.webp,white, chest of drawers
89474608,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/734/1073428_PE855759_S4.webp,white,cabinet
89474590,metod/maximera-base cb 4 frnts/2 low/3 md drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/734/1073427_PE855748_S4.webp,white,chest of drawers
89471172,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/995/0599554_PE678159_S4.webp,white,cabinet
89470950,metod/maximera-hc w p-o func 4drw/1dr/2shlv,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/028/1002835_PE824860_S4.webp,white,
89470926,metod/maximera-hi cab f ov/combi ov w dr/2 drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/695/0769505_PE754941_S4.webp,white,chest of drawers
89470907,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/594/0959453_PE806009_S4.webp,white, chest of drawers
89470530,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/445/0344568_PE529913_S4.webp,white, chest of drawers
89453823,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/321/0332153_PE521632_S4.webp,white,cabinet
89453154,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/695/0769539_PE754975_S4.webp,white, chest of drawers
89453026,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/239/0423952_PE579935_S4.webp,white,cabinet
89452772,metod/maximera-hi cab f ov w dr/2 frnts/2 hi drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/986/0198642_PE349643_S4.webp,white,chest of drawers
89452767,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/690/0769048_PE754872_S4.webp,white, chest of drawers
89451800,metod/maximera-hi cab f ov w dr/2 frnt/1 m/1 h drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/695/0769502_PE754938_S4.webp,white,chest of drawers
89451720,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/358/0435871_PE589454_S4.webp,white, chest of drawers
89450909,metod/maximera-base cab f hob/drawer/2 wire bskts,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/420/0942018_PE795885_S4.webp,white,chest of drawers
89450607,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/690/0769059_PE754874_S4.webp,white, chest of drawers
89450377,metod/maximera-high cab f oven/micro w dr/2 drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/903/0190345_PE343416_S4.webp,white,chest of drawers
89450075,metod/maximera-base cab f hob/drawer/2 wire bskts,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/582/0758243_PE749623_S4.webp,white,chest of drawers
89450042,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/365/0436576_PE590174_S4.webp,white,chest of drawers
89449459,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/244/0424448_PE580383_S4.webp,white,cabinet
